issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
134,NFP,https://nfb.org/,https://nfb.org/,403,false,false,4990,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/about-us/contact-us,https://nfb.org/about-us/contact-us,403,false,false,3360,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/about-us/state-affiliates,https://nfb.org/about-us/state-affiliates,403,false,false,3360,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/resources/publications-and-media,https://nfb.org/resources/publications-and-media,403,false,false,3364,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/get-involved/join-us,https://nfb.org/get-involved/join-us,403,false,false,3360,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/programs-services/free-white-cane-program,https://nfb.org/programs-services/free-white-cane-program,403,false,false,3350,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/programs-services/independence-market,https://nfb.org/programs-services/independence-market,403,false,false,3327,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/resources/publications-and-media/braille-monitor,https://nfb.org/resources/publications-and-media/braille-monitor,403,false,false,3333,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/blog,https://nfb.org/blog,403,false,false,3359,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/about-us/leadership/board-directors,https://nfb.org/about-us/leadership/board-directors,403,false,false,3324,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/programs-services/nfb-newsline,https://nfb.org/programs-services/nfb-newsline,403,false,false,3606,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/resources/jacobus-tenbroek-library,https://nfb.org/resources/jacobus-tenbroek-library,403,false,false,3370,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/get-involved/national-convention,https://nfb.org/get-involved/national-convention,403,false,false,3373,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/programs-services/legal-program,https://nfb.org/programs-services/legal-program,403,false,false,3328,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/programs-services/education,https://nfb.org/programs-services/education,403,false,false,3359,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/programs-services/braille-certification,https://nfb.org/programs-services/braille-certification,403,false,false,3372,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/about-us/press-room,https://nfb.org/about-us/press-room,403,false,false,3339,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
134,NFP,https://nfb.org/about-us/annual-report-and-financials,https://nfb.org/about-us/annual-report-and-financials,403,false,false,3379,false,0,0,0,0,,Skipped (not requested),true,58,4,1,72,landmark-one-main;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),true,49,0,2,1,,,0,,Attention Required! | Cloudflare
