issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
66,Sweden's Government,https://government.se/,https://government.se/,403,false,false,6369,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/reports/,https://government.se/reports/,403,false,false,5740,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/social-services/,https://government.se/government-policy/social-services/,403,false,false,5757,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/swedens-support-to-ukraine/,https://government.se/government-policy/swedens-support-to-ukraine/,403,false,false,5649,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/articles/2026/02/four-years-of-war-support-to-ukraine-remains-governments-foremost-foreign-policy-priority/,https://government.se/articles/2026/02/four-years-of-war-support-to-ukraine-remains-governments-foremost-foreign-policy-priority/,403,false,false,5585,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-releases/2026/02/government-proposes-swedish-loan-guarantee-to-world-bank-to-enable-sek-2.5-billion-in-new-budget-support-to-ukraine,https://government.se/press-releases/2026/02/government-proposes-swedish-loan-guarantee-to-world-bank-to-enable-sek-2.5-billion-in-new-budget-support-to-ukraine,403,false,false,5938,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-releases/2026/02/new-large-support-package-to-ukraine-focused-on-air-defence/,https://government.se/press-releases/2026/02/new-large-support-package-to-ukraine-focused-on-air-defence/,403,false,false,5615,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-releases/2026/02/sek-230-million-in-humanitarian-support-to-ukraine/,https://government.se/press-releases/2026/02/sek-230-million-in-humanitarian-support-to-ukraine/,403,false,false,5563,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/about-the-website/,https://government.se/about-the-website/,403,false,false,5605,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/contact-information/,https://government.se/contact-information/,403,false,false,5630,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/contacts/,https://government.se/contacts/,403,false,false,6061,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/,https://government.se/government-of-sweden/,403,false,false,5728,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-policy/,https://government.se/government-policy/,403,false,false,5693,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/how-sweden-is-governed/,https://government.se/how-sweden-is-governed/,403,false,false,5578,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/information-material/,https://government.se/information-material/,403,false,false,5596,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/international-development-cooperation-strategies/,https://government.se/international-development-cooperation-strategies/,403,false,false,5604,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/legal-documents/,https://government.se/legal-documents/,403,false,false,5634,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-images/,https://government.se/press-images/,403,false,false,6032,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-releases/,https://government.se/press-releases/,403,false,false,5594,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/press-room/,https://government.se/press-room/,403,false,false,5625,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/subscribe-via-email/,https://government.se/subscribe-via-email/,403,false,false,5727,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/sweden-in-the-eu/,https://government.se/sweden-in-the-eu/,403,false,false,6113,true,67,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/swedish-treaty-series/,https://government.se/swedish-treaty-series/,403,false,false,5619,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/the-government-offices/,https://government.se/the-government-offices/,403,false,false,5572,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/webcasts/,https://government.se/webcasts/,403,false,false,5622,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-for-foreign-affairs/,https://government.se/government-of-sweden/ministry-for-foreign-affairs/,403,false,false,5568,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
66,Sweden's Government,https://government.se/government-of-sweden/ministry-of-climate-and-enterprise/,https://government.se/government-of-sweden/ministry-of-climate-and-enterprise/,403,false,false,5541,true,66,2,1,61,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,124,2,0,122,meta-refresh,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Just a moment...
