issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,duplicate_findings,fetch_error,page_title
25,US States and Territories,https://alabama.gov,https://www.alabama.gov/,200,true,true,6613,true,626,144,14,57,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r80,,true,473,14,5,65,html-has-lang;image-alt;landmark-one-main;page-has-heading-one;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,87,5,5,0,0,0,landmarks/landmark-main;navigable/page-has-heading-one;readable/html-has-lang;text-alternatives/img-alt,,132,,Alabama.gov | The Official Website of the State of Alabama
25,US States and Territories,https://alaska.gov,https://alaska.gov/,200,true,false,3735,true,10,2,1,82,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59,,true,9,4,1,80,html-has-lang;landmark-one-main;page-has-heading-one;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,87,5,5,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/page-has-heading-one;readable/html-has-lang,,0,,State of Alaska
25,US States and Territories,https://americansamoa.gov,https://www.americansamoa.gov/,200,true,true,12257,true,1101,114,164,43,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r80,,true,1479,3,28,41,landmark-unique;link-name,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,86,6,6,0,0,0,keyboard-accessible/focus-order;landmarks/landmark-unique;navigable/link-name,,91,,HOME | AMERICAN SAMOA
25,US States and Territories,https://arizona.gov,https://az.gov/,403,false,true,3377,true,64,2,1,63,https://alfa.siteimprove.com/rules/sia-r9;https://alfa.siteimprove.com/rules/sia-r96,,true,65,1,1,61,meta-refresh,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,89,3,3,0,0,0,enough-time/meta-refresh;enough-time/meta-refresh-no-exception;navigable/page-has-heading-one,,0,,Just a moment...
25,US States and Territories,https://arkansas.gov,https://portal.arkansas.gov/,200,true,true,20176,true,2322,356,114,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,1948,59,171,43,landmark-one-main;landmark-unique;page-has-heading-one;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,61,31,31,0,0,0,distinguishable/color-contrast;landmarks/landmark-main;landmarks/landmark-unique;landmarks/region;text-alternatives/img-alt,,336,,Arkansas.gov
25,US States and Territories,https://ca.gov,https://www.ca.gov/,200,true,true,6160,true,922,74,0,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,604,0,11,44,,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,92,0,0,0,0,0,,,64,,California State Portal | CA.gov
25,US States and Territories,https://colorado.gov,https://www.colorado.gov/,200,true,true,10322,true,674,35,9,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r17;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73,,true,524,1,7,47,aria-hidden-focus,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,89,3,3,0,0,0,aria/aria-hidden-focus;labels-and-names/label-content-mismatch,,27,,Home | colorado.gov
25,US States and Territories,https://connecticut.gov,https://connecticut.gov/,,false,false,35,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,0,fetch failed,
25,US States and Territories,https://delaware.gov,https://delaware.gov/,200,true,false,12017,true,1274,99,91,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,1066,0,20,42,,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,77,15,15,0,0,0,distinguishable/link-in-text-block;keyboard-accessible/focus-order;landmarks/region;text-alternatives/image-alt-words,,87,,Delaware.gov - Official Website of the State of Delaware
25,US States and Territories,https://dc.gov,https://dc.gov/,200,true,false,9712,true,981,156,44,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,709,15,13,47,image-alt;landmark-one-main;landmark-unique;meta-viewport;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,79,13,12,1,0,0,adaptable/list-children;distinguishable/color-contrast;distinguishable/meta-viewport;landmarks/landmark-main;landmarks/region;text-alternatives/img-alt,,134,,| DC
25,US States and Territories,https://florida.gov,https://florida.gov/,,false,false,219,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,0,0,,Skipped because initial URL fetch failed,0,fetch failed,
25,US States and Territories,https://georgia.gov,https://georgia.gov/,200,true,false,8258,true,868,44,2,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,853,3,3,40,aria-prohibited-attr;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,90,2,2,0,0,0,labels-and-names/label-content-mismatch,,24,,Georgia.gov
25,US States and Territories,https://guam.gov,https://www.guam.gov/,200,true,true,17925,true,735,150,103,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,579,45,24,52,color-contrast;heading-order;label-title-only;link-name;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,81,11,11,0,0,0,landmarks/landmark-main;landmarks/region;navigable/heading-order;navigable/link-name;navigable/page-has-heading-one,,134,,The Official Portal for the Island of Guam &#8211; The Official Portal for the Island of Guam
25,US States and Territories,https://hawaii.gov,https://portal.ehawaii.gov/,200,true,true,11216,true,914,82,120,53,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,851,3,75,46,aria-allowed-role;landmark-one-main,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,88,4,4,0,0,0,aria/aria-allowed-role;labels-and-names/label-content-mismatch;landmarks/landmark-main,,76,,Hawaii.gov | The Official Website of the Aloha State
25,US States and Territories,https://idaho.gov,https://idaho.gov/,200,true,false,18431,true,1700,170,30,43,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r90,,true,1632,21,25,41,aria-allowed-attr;aria-allowed-role;landmark-main-is-top-level;landmark-no-duplicate-main;landmark-unique;link-name;nested-interactive;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,50,42,42,0,0,0,aria/presentational-children-focusable;labels-and-names/label-content-mismatch;landmarks/landmark-main;landmarks/landmark-unique;landmarks/no-duplicate-main;landmarks/region;navigable/link-name;text-alternatives/image-alt-words,,148,,Home | Official Website for the State of Idaho
25,US States and Territories,https://illinois.gov,https://www.illinois.gov/,200,true,true,12802,true,610,19,5,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,653,0,0,52,,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,92,0,0,0,0,0,,,12,,Illinois
25,US States and Territories,https://indiana.gov,https://www.in.gov/,200,true,true,11821,true,2531,108,28,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r85,,false,0,0,0,0,,"page.evaluate: Execution context was destroyed, most likely because of a navigation",false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",false,0,0,0,0,0,0,,"page.addScriptTag: Execution context was destroyed, most likely because of a navigation",87,,
25,US States and Territories,https://iowa.gov,https://www.iowa.gov/,200,true,true,9249,true,1689,50,2,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,1662,1,1,40,landmark-unique,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,91,1,1,0,0,0,labels-and-names/label-content-mismatch,,35,,Welcome | Iowa.gov
25,US States and Territories,https://kansas.gov,https://portal.kansas.gov/,200,true,true,16065,true,1220,216,34,47,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r80,,true,965,27,13,50,label-title-only;landmark-one-main;link-name;page-has-heading-one;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,84,8,8,0,0,0,labels-and-names/label-title-only;landmarks/landmark-main;navigable/link-name,,193,,Home - Kansas.gov
25,US States and Territories,https://kentucky.gov,https://www.kentucky.gov/Pages/home.aspx,200,true,true,6140,true,13,4,0,79,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r87,,true,10,4,0,80,html-has-lang;landmark-one-main;page-has-heading-one;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,88,4,4,0,0,0,landmarks/landmark-main;landmarks/region;navigable/page-has-heading-one;readable/html-has-lang,,0,,Welcome
25,US States and Territories,https://maine.gov,https://www.maine.gov/portal/index.html,200,true,true,7919,true,594,224,145,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r75,,true,594,27,74,55,landmark-one-main;list;page-has-heading-one;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,82,10,10,0,0,0,adaptable/list-children;labels-and-names/frame-title;landmarks/landmark-main;landmarks/region;navigable/page-has-heading-one;text-alternatives/image-alt-words,,199,,Maine.gov
25,US States and Territories,https://maryland.gov,https://www.maryland.gov/,200,true,true,7634,true,1442,41,2,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r73,,true,898,0,52,43,,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,92,0,0,0,0,0,,,35,,Maryland.gov
25,US States and Territories,https://mass.gov,https://www.mass.gov/,403,false,true,9025,true,813,38,24,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r87,,true,715,0,14,41,,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,89,3,3,0,0,0,aria/aria-allowed-role;labels-and-names/frame-title;landmarks/region,,30,,Not allowed | Mass Gov
25,US States and Territories,https://mi.gov,https://mi.gov/,403,false,false,14886,true,2159,106,26,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73,,true,1185,2,5,42,frame-title;tabindex,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,90,2,2,0,0,0,keyboard-accessible/tabindex;labels-and-names/frame-title,,92,,Access Denied
25,US States and Territories,https://mn.gov,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=76a519ab-471f-4f30-a428-c1305b2ae787&ssb=13955209052&ssc=https%3A%2F%2Fmn.gov%2Fportal%2F&ssi=fdd768a1-bf56-435b-ac74-6caf22d4b0bf&ssk=support@shieldsquare.com&ssm=67648224365996107104788497333047&ssn=f2d87c5174827b88dfd69c09f007d573ca7503337b35-7de7-4e0d-add4e9&sso=d5cceddf-a84c1428f646185d631806d8a605d3d71ebefe620c78cba2&ssp=27044463001772004182177203064032818&ssq=56009765570858117751155708629345669756778&ssr=MTcyLjIxNS4yMTcuNzI=&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,5369,true,43,9,0,65,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,false,0,0,0,0,0,0,,"Failed to launch the browser process!
[0225/213758.293698:FATAL:zygote_host_impl_linux.cc(126)] No usable sandbox! Update your kernel or see https://chromium.googlesource.com/chromium/src/+/main/docs/linux/suid_sandbox_development.md for more information on developing with the SUID sandbox. If you want to live dangerously and need an immediate workaround, you can try using --no-sandbox.


TROUBLESHOOTING: https://pptr.dev/troubleshooting
",true,88,4,4,0,0,0,landmarks/landmark-main;landmarks/region;navigable/page-has-heading-one;readable/html-has-lang,,4,,Radware Bot Manager Captcha
