issue_number,scan_title,scan_browser,scan_color_scheme,scan_viewport_preset,scan_viewport_width,scan_viewport_height,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/,https://studentaffairs.charlotte.edu/,200,true,false,23161,true,1529,100,26,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r20;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,1424,2,37,44,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),86,,Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/about-us/spotlights/staff-spotlights/stephanie-rewitzer,https://studentaffairs.charlotte.edu/about-us/spotlights/staff-spotlights/stephanie-rewitzer,200,true,false,23712,true,1090,77,5,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,868,2,32,44,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),67,,Stephanie Rewitzer | Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/about-us/spotlights/staff-spotlights,https://studentaffairs.charlotte.edu/about-us/spotlights/staff-spotlights,200,true,false,24927,true,1191,92,5,53,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,1110,3,32,44,heading-order;landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),81,,Staff Spotlights | Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/about-us/spotlights/student-spotlights/matthew-mcgrew,https://studentaffairs.charlotte.edu/about-us/spotlights/student-spotlights/matthew-mcgrew,200,true,false,20707,true,907,52,5,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,780,2,32,43,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),42,,Matthew McGrew | Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/about-us/spotlights/staff-spotlights/randy-barnhill,https://studentaffairs.charlotte.edu/about-us/spotlights/staff-spotlights/randy-barnhill,200,true,false,21793,true,1044,77,5,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,871,2,32,44,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),67,,Randy Barnhill | Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/cox-earns-trio-national-awards-climate-change-videos,https://studentaffairs.charlotte.edu/cox-earns-trio-national-awards-climate-change-videos,200,true,false,21887,true,784,29,5,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,654,3,32,44,heading-order;landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),21,,Cox Earns Trio of National Awards for Climate Change Videos | Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/about-us/vice-chancellors-office-staff/joe-rick-mba,https://studentaffairs.charlotte.edu/about-us/vice-chancellors-office-staff/joe-rick-mba,200,true,false,21363,true,625,39,5,54,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,620,2,32,45,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),31,,"Joe Rick, MBA | Division of Student Affairs"
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/about-us/senior-leadership-team/casey-tullos-edd,https://studentaffairs.charlotte.edu/about-us/senior-leadership-team/casey-tullos-edd,200,true,false,21617,true,651,41,5,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73,,true,635,2,32,45,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),31,,"Casey Tullos, Ed.D. | Division of Student Affairs"
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/gold-rush-ushers-new-academic-year,https://studentaffairs.charlotte.edu/gold-rush-ushers-new-academic-year,200,true,false,22682,true,659,30,5,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,597,2,32,46,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),22,,Gold Rush Ushers In New Academic Year | Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/tullos-named-student-affairs-associate-vice-chancellor-housing-and-residence-life,https://studentaffairs.charlotte.edu/tullos-named-student-affairs-associate-vice-chancellor-housing-and-residence-life,200,true,false,21675,true,610,28,5,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,512,2,32,46,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),21,,Tullos Named As Student Affairs Associate Vice Chancellor for Housing and Residence Life | Division of Student Affairs
346,https://studentaffairs.charlotte.edu/,chromium,both,desktop,1280,800,https://studentaffairs.charlotte.edu/niner-finances-partners-beta-alpha-psi-vita-latino-offer-free-tax-services,https://studentaffairs.charlotte.edu/niner-finances-partners-beta-alpha-psi-vita-latino-offer-free-tax-services,200,true,false,21625,true,612,28,6,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66,,true,542,2,32,44,landmark-main-is-top-level;landmark-no-duplicate-main,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),21,,"Niner Finances Partners with Beta Alpha Psi, VITA Latino to Offer Free Tax Services | Division of Student Affairs"
