issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
92,Bob's first try,https://cnib.ca/,https://www.cnib.ca/en,200,true,true,49215,false,0,0,0,0,,Timeout exceeded while waiting for the document to load,true,922,2,6,41,button-name;empty-heading,,true,3086,33,32,1,21,0,aria_accessiblename_exists;aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;heading_content_exists;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;svg_graphics_labelled;text_block_heading,,true,77,15,13,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/label-content-mismatch;labels-and-names/multiple-labels;landmarks/landmark-unique;navigable/empty-heading;navigable/page-has-heading-one,,true,608,9,106,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R35,,7,,Home | CNIB
92,Bob's first try,https://cnib.ca/en/news/payment-terminals-improved-accessibility-coming-soon-business-near-you,https://www.cnib.ca/en/news/payment-terminals-improved-accessibility-coming-soon-business-near-you,200,true,true,21250,true,1092,80,3,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,1044,1,3,40,button-name,,true,2775,25,22,3,17,0,aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_quoted_correctly;text_sensory_misuse,,true,80,12,10,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique,,true,624,19,101,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R76,,79,,Payment terminals with improved accessibility coming soon to a business near you | CNIB
92,Bob's first try,https://cnib.ca/en/contact/cnib-deafblind-community-services-ottawa,https://www.cnib.ca/en/contact/cnib-deafblind-community-services-ottawa,200,true,true,18189,true,791,68,1,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,655,1,2,41,button-name,,true,1781,19,18,1,10,0,aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible,,true,80,12,10,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique,,true,471,9,86,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R76,,54,,CNIB Deafblind Community Services - Ottawa | CNIB
92,Bob's first try,https://cnib.ca/en/accessibility-cnib,https://www.cnib.ca/en/accessibility-cnib,200,true,true,20003,true,1115,73,1,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,1005,2,2,40,button-name;heading-order,,true,2668,24,18,6,18,0,aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,79,13,11,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique;navigable/heading-order,,true,599,13,92,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R76,,68,,Accessibility at CNIB | CNIB
92,Bob's first try,https://cnib.ca/en/classroom-accessibility-allies,https://www.cnib.ca/en/classroom-accessibility-allies,200,true,true,19225,true,955,69,1,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,805,2,2,40,button-name;heading-order,,true,2110,20,18,2,11,0,aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,79,13,11,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique;navigable/heading-order,,true,548,11,91,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R76,,57,,Classroom Accessibility Allies | CNIB
92,Bob's first try,https://cnib.ca/en/news/government-canada-supports-new-technology-make-electronic-payment-terminals-accessible-persons,https://www.cnib.ca/en/news/government-canada-supports-new-technology-make-electronic-payment-terminals-accessible-persons,200,true,true,19883,true,1046,81,3,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,882,2,3,41,button-name;heading-order,,true,2334,20,19,1,12,0,aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,79,13,11,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique;navigable/heading-order,,true,581,16,99,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R76,,74,,Government of Canada supports new technology to make electronic payment terminals accessible to persons with visual disabilities | CNIB
92,Bob's first try,https://cnib.ca/en/news/help-save-life-saving-services-people-who-are-deafblind-british-columbia,https://www.cnib.ca/en/news/help-save-life-saving-services-people-who-are-deafblind-british-columbia,200,true,true,20553,true,962,79,3,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,837,1,3,40,button-name,,true,2212,21,20,1,13,0,aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_sensory_misuse,,true,80,12,10,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique,,true,554,18,100,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R76,,75,,Help Save Life-Saving Services for People Who Are Deafblind in British Columbia | CNIB
92,Bob's first try,https://cnib.ca/en/share-your-accessibility-feedback,https://www.cnib.ca/en/share-your-accessibility-feedback,200,true,true,18966,true,865,71,2,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,762,3,2,40,button-name;empty-heading;heading-order,,true,2004,20,19,1,9,0,aria_accessiblename_exists;aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;heading_content_exists;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible,,true,78,14,12,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique;navigable/empty-heading;navigable/heading-order,,true,515,13,91,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R35;QW-ACT-R76,,58,,Share your accessibility feedback | CNIB
92,Bob's first try,https://cnib.ca/en/event/cnib-accessibility-advisory-committee-network,https://www.cnib.ca/en/event/cnib-accessibility-advisory-committee-network,200,true,true,20835,true,1067,106,5,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,928,1,4,43,button-name,,true,2549,23,22,1,15,0,aria_attribute_valid;aria_child_valid;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;widget_tabbable_exists,,true,80,12,10,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique,,true,601,32,115,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R38;QW-ACT-R76,,115,,CNIB Accessibility Advisory Committee Network | CNIB
92,Bob's first try,https://cnib.ca/en/event/meet-city-londons-accessibility-advisor,https://www.cnib.ca/en/event/meet-city-londons-accessibility-advisor,200,true,true,20313,true,1050,82,3,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,913,1,3,40,button-name,,true,2430,23,22,1,15,0,aria_attribute_valid;aria_child_tabbable;aria_complementary_labelled;aria_content_in_landmark;aria_keyboard_handler_exists;aria_role_redundant;element_tabbable_unobscured;input_label_visible;label_name_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_sensory_misuse,,true,80,12,10,2,0,0,distinguishable/color-contrast;labels-and-names/button-name;labels-and-names/duplicate-id-aria;labels-and-names/multiple-labels;landmarks/landmark-unique,,true,603,19,102,7,QW-ACT-R11;QW-ACT-R16;QW-ACT-R25;QW-ACT-R30;QW-ACT-R76,,78,,Meet the City of London&#039;s Accessibility Advisor | CNIB
