issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
169,NSF.gov —,https://nsf.gov/,https://www.nsf.gov/,200,true,true,15467,true,1032,67,1,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1010,2,26,45,landmark-complementary-is-top-level;region,,true,2672,32,27,5,49,0,aria_complementary_label_visible;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),55,,NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/nsf-releases-usap-sahcs-findings-report,https://www.nsf.gov/news/nsf-releases-usap-sahcs-findings-report,200,true,true,13226,true,905,88,15,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1548,4,22,88,region,,true,1845,16,16,0,24,0,aria_complementary_label_visible;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_contrast_sufficient;text_quoted_correctly;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),72,,NSF releases USAP SAHCS findings report | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/about/about-nsf-by-the-numbers/web-accessibility,https://www.nsf.gov/about/about-nsf-by-the-numbers/web-accessibility,200,true,true,12423,true,825,100,15,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,709,2,7,44,region,,true,1685,18,17,1,18,0,aria_complementary_label_visible;aria_complementary_labelled;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),84,,Web Accessibility - NSF by the Numbers | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/reports/topical/description-analysis-best-practice-finding-programs,https://www.nsf.gov/reports/topical/description-analysis-best-practice-finding-programs,200,true,true,14284,true,823,87,17,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r85,,true,1452,6,20,86,landmark-complementary-is-top-level;region,,true,1696,18,18,0,24,0,aria_complementary_label_visible;aria_complementary_labelled;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;heading_markup_misuse;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),70,,"A Description and Analysis of Best Practice Finding of Programs promoting participation of underrepresented undergraduate student in Science, Mathematics, Engineering and Technology | NSF - U.S. National Science Foundation"
169,NSF.gov —,https://nsf.gov/geo/opp/updates/publication-usap-report-based-findings-sexual-assault,https://www.nsf.gov/geo/opp/updates/publication-usap-report-based-findings-sexual-assault,200,true,true,14000,true,820,96,15,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,true,693,2,8,43,region,,true,1606,20,20,0,20,0,aria_complementary_label_visible;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_contrast_sufficient;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),79,,Publication of the USAP report based on findings from the Sexual Assault and Harassment Climate Survey | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/reports/statistics/update-us-business-innovation-findings-2011-survey/nsf16-308,https://www.nsf.gov/reports/statistics/update-us-business-innovation-findings-2011-survey/nsf16-308,200,true,true,14332,true,833,90,17,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r85,,true,1476,6,20,86,landmark-complementary-is-top-level;region,,true,1724,18,18,0,22,0,aria_complementary_label_visible;aria_complementary_labelled;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_block_heading;text_contrast_sufficient;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),72,,Update on U.S. Business Innovation: Findings from 2011 Survey | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/about/us-national-science-foundation-fy-2023-service-contract,https://www.nsf.gov/about/us-national-science-foundation-fy-2023-service-contract,200,true,true,14954,true,1088,108,19,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1796,4,20,86,region,,true,2137,15,15,0,22,0,aria_complementary_label_visible;aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_contrast_sufficient;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),90,,U.S. National Science Foundation FY 2023 Service Contract Inventory Analysis Report - About NSF | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/about/us-national-science-foundation-fy-2024-service-contract,https://www.nsf.gov/about/us-national-science-foundation-fy-2024-service-contract,200,true,true,14692,true,1088,108,19,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1796,4,20,86,region,,true,2137,15,15,0,22,0,aria_complementary_label_visible;aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_contrast_sufficient;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),90,,U.S. National Science Foundation FY 2024 Service Contract Inventory Analysis Report - About NSF | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/nsf-provides-scholarships-service-support-urgent,https://www.nsf.gov/news/nsf-provides-scholarships-service-support-urgent,200,true,true,15719,true,1004,96,19,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1700,6,26,88,landmark-complementary-is-top-level;region,,true,2094,21,20,1,28,0,aria_complementary_label_visible;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_contrast_sufficient;text_quoted_correctly;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),80,,NSF provides scholarships for service to support urgent need for cybersecurity professionals | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/about/about-nsf-by-the-numbers/codebook,https://www.nsf.gov/about/about-nsf-by-the-numbers/codebook,200,true,true,20746,true,4941,150,22,43,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r71;https://alfa.siteimprove.com/rules/sia-r78,,true,2455,9,7,40,empty-heading;heading-order;region,,true,6058,140,32,108,47,0,aria_accessiblename_exists;aria_complementary_label_visible;aria_complementary_labelled;aria_content_in_landmark;aria_role_redundant;element_attribute_deprecated;element_tabbable_unobscured;heading_content_exists;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;table_headers_related;text_block_heading;text_contrast_sufficient;text_quoted_correctly;text_sensory_misuse;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),235,,Codebook - NSF by the Numbers | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/about/congress/wastebooks,https://www.nsf.gov/about/congress/wastebooks,200,true,true,13337,true,1009,149,15,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,892,3,7,44,heading-order;region,,true,2191,30,30,0,56,0,aria_complementary_label_visible;aria_complementary_labelled;aria_content_in_landmark;aria_role_redundant;element_tabbable_unobscured;input_label_visible;style_color_misuse;style_focus_visible;style_highcontrast_visible;text_contrast_sufficient;text_quoted_correctly;widget_tabbable_exists,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),132,,Responses to Congressional Wastebooks - NSF and Congress | NSF - U.S. National Science Foundation
